Date,Local Authority,National Lockdown,Circuit Breaker,Local Lockdown,Alert Level,Alert Level 0,Alert Level 1,Alert Level 2,Alert Level 3,Alert Level 4,Pfizer Vaccine Approved,Astrazeneca Vaccine Approved,Moderna Vaccine Approved,Pfizer Vaccine Rollout,Astrazeneca Vaccine Rollout,Moderna Vaccine Rollout,Second Dose Rollout,Booster Vaccine Rollout,Priority Group 1 to 4 offered Vaccine,Priority Group 5 to 9 offered Vaccine,Under 50s offered Vaccine,Masks Mandatory,All Schools Closed,Primary Schools Closed,Seconday Schools Closed
2020-12-06,Pembrokeshire,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-12-07,Pembrokeshire,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2020-12-08,Pembrokeshire,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2020-12-09,Pembrokeshire,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2020-12-10,Pembrokeshire,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2020-12-11,Pembrokeshire,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2020-12-12,Pembrokeshire,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2020-12-13,Pembrokeshire,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
2020-12-14,Pembrokeshire,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
2020-12-15,Pembrokeshire,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
2020-12-16,Pembrokeshire,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
2020-12-17,Pembrokeshire,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
2020-12-18,Pembrokeshire,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
2020-12-19,Pembrokeshire,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
2020-12-20,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
2020-12-21,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
2020-12-22,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
2020-12-23,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
2020-12-24,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
2020-12-25,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
2020-12-26,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
2020-12-27,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
2020-12-28,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
2020-12-29,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1
2020-12-30,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1
2020-12-31,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1
2021-01-01,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1
2021-01-02,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1
2021-01-03,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1
2021-01-04,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1
2021-01-05,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1
2021-01-06,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1
2021-01-07,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1
2021-01-08,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1
2021-01-09,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1
2021-01-10,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1
2021-01-11,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1
2021-01-12,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1
2021-01-13,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1
2021-01-14,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1
2021-01-15,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1
2021-01-16,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1
2021-01-17,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1
2021-01-18,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1
2021-01-19,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1
2021-01-20,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1
2021-01-21,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1
2021-01-22,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1
2021-01-23,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1
2021-01-24,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1
2021-01-25,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1
2021-01-26,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1
2021-01-27,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1
2021-01-28,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1
2021-01-29,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1
2021-01-30,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1
2021-01-31,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1
2021-02-01,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1
2021-02-02,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1
2021-02-03,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1
2021-02-04,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1
2021-02-05,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1
2021-02-06,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1
2021-02-07,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1
2021-02-08,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1
2021-02-09,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1
2021-02-10,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1
2021-02-11,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1
2021-02-12,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1
2021-02-13,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1
2021-02-14,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1
2021-02-15,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1
2021-02-16,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1
2021-02-17,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1
2021-02-18,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1
2021-02-19,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1
2021-02-20,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1
2021-02-21,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1
2021-02-22,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1
2021-02-23,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1
2021-02-24,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1
2021-02-25,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1
2021-02-26,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1
2021-02-27,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1
2021-02-28,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1
2021-03-01,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1
2021-03-02,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1
2021-03-03,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1
2021-03-04,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1
2021-03-05,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1
2021-03-06,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1
2021-03-07,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1
2021-03-08,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1
2021-03-09,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1
2021-03-10,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1
2021-03-11,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1
2021-03-12,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1
2021-03-13,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1
2021-03-14,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1
2021-03-15,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1
2021-03-16,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1
2021-03-17,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1
2021-03-18,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1
2021-03-19,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1
2021-03-20,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1
2021-03-21,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1
2021-03-22,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1
2021-03-23,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1
2021-03-24,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1
2021-03-25,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1
2021-03-26,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1
2021-03-27,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1
2021-03-28,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1
2021-03-29,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1
2021-03-30,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1
2021-03-31,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1
2021-04-01,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1
2021-04-02,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1
2021-04-03,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1
2021-04-04,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1
2021-04-05,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1
2021-04-06,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1
2021-04-07,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1
2021-04-08,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1
2021-04-09,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1
2021-04-10,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1
2021-04-11,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1
2021-04-12,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0
2021-04-13,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
2021-04-14,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
2021-04-15,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
2021-04-16,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
2021-04-17,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
2021-04-18,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
2021-04-19,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
2021-04-20,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
2021-04-21,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
2021-04-22,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
2021-04-23,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
2021-04-24,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
2021-04-25,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
2021-04-26,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
2021-04-27,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
2021-04-28,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
2021-04-29,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
2021-04-30,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
2021-05-01,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
2021-05-02,Pembrokeshire,1,0,0,4,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
2021-05-03,Pembrokeshire,0,0,0,3,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
2021-05-04,Pembrokeshire,0,0,0,3,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
2021-05-05,Pembrokeshire,0,0,0,3,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
2021-05-06,Pembrokeshire,0,0,0,3,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
2021-05-07,Pembrokeshire,0,0,0,3,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
2021-05-08,Pembrokeshire,0,0,0,3,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
2021-05-09,Pembrokeshire,0,0,0,3,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
2021-05-10,Pembrokeshire,0,0,0,3,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
2021-05-11,Pembrokeshire,0,0,0,3,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
2021-05-12,Pembrokeshire,0,0,0,3,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
2021-05-13,Pembrokeshire,0,0,0,3,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
2021-05-14,Pembrokeshire,0,0,0,3,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
2021-05-15,Pembrokeshire,0,0,0,3,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
2021-05-16,Pembrokeshire,0,0,0,3,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
2021-05-17,Pembrokeshire,0,0,0,2,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
2021-05-18,Pembrokeshire,0,0,0,2,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
2021-05-19,Pembrokeshire,0,0,0,2,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
2021-05-20,Pembrokeshire,0,0,0,2,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
2021-05-21,Pembrokeshire,0,0,0,2,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
2021-05-22,Pembrokeshire,0,0,0,2,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
2021-05-23,Pembrokeshire,0,0,0,2,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
2021-05-24,Pembrokeshire,0,0,0,2,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
2021-05-25,Pembrokeshire,0,0,0,2,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
2021-05-26,Pembrokeshire,0,0,0,2,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
2021-05-27,Pembrokeshire,0,0,0,2,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
2021-05-28,Pembrokeshire,0,0,0,2,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
2021-05-29,Pembrokeshire,0,0,0,2,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
2021-05-30,Pembrokeshire,0,0,0,2,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
2021-05-31,Pembrokeshire,0,0,0,2,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
2021-06-01,Pembrokeshire,0,0,0,2,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
2021-06-02,Pembrokeshire,0,0,0,2,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
2021-06-03,Pembrokeshire,0,0,0,2,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
2021-06-04,Pembrokeshire,0,0,0,2,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
2021-06-05,Pembrokeshire,0,0,0,2,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
2021-06-06,Pembrokeshire,0,0,0,2,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
2021-06-07,Pembrokeshire,0,0,0,2,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
2021-06-08,Pembrokeshire,0,0,0,2,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
2021-06-09,Pembrokeshire,0,0,0,2,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
2021-06-10,Pembrokeshire,0,0,0,2,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
2021-06-11,Pembrokeshire,0,0,0,2,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
2021-06-12,Pembrokeshire,0,0,0,2,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
2021-06-13,Pembrokeshire,0,0,0,2,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
2021-06-14,Pembrokeshire,0,0,0,2,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
2021-06-15,Pembrokeshire,0,0,0,2,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
2021-06-16,Pembrokeshire,0,0,0,2,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
2021-06-17,Pembrokeshire,0,0,0,2,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0
