Date,Local Authority,National Lockdown,Circuit Breaker,Local Restrictions,All Schools Closed,Pfizer Vaccine Approved,Astrazeneca Vaccine Approved,Moderna Vaccine Approved,Pfizer Vaccine Rollout,Astrazeneca Vaccine Rollout,Moderna Vaccine Rollout,Second Dose Rollout,Booster Vaccine Rollout,Vaccines Available 80+,Vaccines Available 70+,Vaccines Available 60+,Vaccines Available 50+,Vaccines Available 40+,Vaccines Available 30+,Vaccines Available 20+,Vaccines Available 18+
2021-11-24,Mid and East Antrim,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-11-25,Mid and East Antrim,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-11-26,Mid and East Antrim,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-11-27,Mid and East Antrim,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-11-28,Mid and East Antrim,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-11-29,Mid and East Antrim,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-11-30,Mid and East Antrim,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-12-01,Mid and East Antrim,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-12-02,Mid and East Antrim,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-12-03,Mid and East Antrim,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-12-04,Mid and East Antrim,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-12-05,Mid and East Antrim,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-12-06,Mid and East Antrim,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-12-07,Mid and East Antrim,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-12-08,Mid and East Antrim,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-12-09,Mid and East Antrim,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-12-10,Mid and East Antrim,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-12-11,Mid and East Antrim,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-12-12,Mid and East Antrim,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-12-13,Mid and East Antrim,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-12-14,Mid and East Antrim,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-12-15,Mid and East Antrim,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-12-16,Mid and East Antrim,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-12-17,Mid and East Antrim,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-12-18,Mid and East Antrim,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-12-19,Mid and East Antrim,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-12-20,Mid and East Antrim,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-12-21,Mid and East Antrim,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-12-22,Mid and East Antrim,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-12-23,Mid and East Antrim,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-12-24,Mid and East Antrim,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-12-25,Mid and East Antrim,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-12-26,Mid and East Antrim,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-12-27,Mid and East Antrim,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-12-28,Mid and East Antrim,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-12-29,Mid and East Antrim,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-12-30,Mid and East Antrim,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2021-12-31,Mid and East Antrim,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2022-01-01,Mid and East Antrim,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2020-03-23,Mid Ulster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-24,Mid Ulster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-25,Mid Ulster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-26,Mid Ulster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-27,Mid Ulster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-28,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-29,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-30,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-31,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-01,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-02,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-03,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-04,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-05,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-06,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-07,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-08,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-09,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-10,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-11,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-12,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-13,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-14,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-15,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-16,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-17,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-18,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-19,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-20,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-21,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-22,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-23,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-24,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-25,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-26,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-27,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-28,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-29,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-30,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-01,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-02,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-03,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-04,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-05,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-06,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-07,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-08,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-09,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-10,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-11,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-12,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-13,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-14,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-15,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-16,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-17,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-18,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-19,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-20,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-21,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-22,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-23,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-24,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-25,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-26,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-27,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-29,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-30,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-01,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-02,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-04,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-05,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-06,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-08,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-09,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-11,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-12,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-13,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-14,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-15,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-16,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-17,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-18,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-19,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-20,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-21,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-22,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-23,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-25,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-26,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-27,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-29,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-30,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-01,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-02,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-03,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-04,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-05,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-06,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-07,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-08,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-09,Mid Ulster,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-10,Mid Ulster,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-11,Mid Ulster,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-12,Mid Ulster,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-13,Mid Ulster,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-14,Mid Ulster,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-15,Mid Ulster,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-16,Mid Ulster,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-17,Mid Ulster,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-18,Mid Ulster,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-19,Mid Ulster,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-20,Mid Ulster,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-21,Mid Ulster,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-22,Mid Ulster,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-23,Mid Ulster,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-24,Mid Ulster,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-25,Mid Ulster,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-26,Mid Ulster,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-27,Mid Ulster,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-28,Mid Ulster,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-29,Mid Ulster,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30,Mid Ulster,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-31,Mid Ulster,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-01,Mid Ulster,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-02,Mid Ulster,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-03,Mid Ulster,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-04,Mid Ulster,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-05,Mid Ulster,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-06,Mid Ulster,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-07,Mid Ulster,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-08,Mid Ulster,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-09,Mid Ulster,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-10,Mid Ulster,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-11,Mid Ulster,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-12,Mid Ulster,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-13,Mid Ulster,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-14,Mid Ulster,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-15,Mid Ulster,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-16,Mid Ulster,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-17,Mid Ulster,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-18,Mid Ulster,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-19,Mid Ulster,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-20,Mid Ulster,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-21,Mid Ulster,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-22,Mid Ulster,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-23,Mid Ulster,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-24,Mid Ulster,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-25,Mid Ulster,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-26,Mid Ulster,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-27,Mid Ulster,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-28,Mid Ulster,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-29,Mid Ulster,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-30,Mid Ulster,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-31,Mid Ulster,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-01,Mid Ulster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-02,Mid Ulster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-03,Mid Ulster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-04,Mid Ulster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-05,Mid Ulster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-06,Mid Ulster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-07,Mid Ulster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-08,Mid Ulster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-09,Mid Ulster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-10,Mid Ulster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-11,Mid Ulster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-12,Mid Ulster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-13,Mid Ulster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-14,Mid Ulster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-15,Mid Ulster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-16,Mid Ulster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-17,Mid Ulster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-18,Mid Ulster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-19,Mid Ulster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,Mid Ulster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-21,Mid Ulster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-22,Mid Ulster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,Mid Ulster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-24,Mid Ulster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-25,Mid Ulster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-26,Mid Ulster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,Mid Ulster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-28,Mid Ulster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-29,Mid Ulster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,Mid Ulster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-01,Mid Ulster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-02,Mid Ulster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-03,Mid Ulster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,Mid Ulster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-05,Mid Ulster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-06,Mid Ulster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-07,Mid Ulster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-08,Mid Ulster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-09,Mid Ulster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-10,Mid Ulster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-11,Mid Ulster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-12,Mid Ulster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-13,Mid Ulster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-14,Mid Ulster,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-15,Mid Ulster,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-16,Mid Ulster,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-17,Mid Ulster,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
